Order ID,CustomerID,Amount,Profit,Quantity ordered new,Product Category,Product Sub-Category,Payment Mode,Order Date,Month,MonthName,DateInText,Customer Name,State or Province,City,Gender,Gender.1,Gender.2
36069,5265,184.26000000000002,-122.3733,37,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
89292,1573,61.12,-51.75,4,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89291,4663,5.9399999999999995,-1.0,3,Office Supplies,Rubber Bands,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
89291,2583,503.91,-221.254,9,Technology,Telephones and Communication,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
89293,8372,18.48,-11.57,11,Office Supplies,Pens & Art Supplies,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
89761,6458,37.17,-61.870000000000005,9,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
89761,2834,1178.82,-530.24,9,Furniture,Bookcases,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
89762,8264,199.36,132.68699999999998,7,Technology,Computer Peripherals,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
89762,8363,923.8599999999999,496.89,14,Technology,Telephones and Communication,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
90837,4556,99.60000000000001,-135.16,20,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
87057,5243,66.64,15.895199999999999,8,Technology,Computer Peripherals,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
87057,5654,1461.83,855.9932999999999,17,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
37760,2357,266.56,10.74,32,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
89166,7876,3275.06,-1759.58,2,Office Supplies,"Scissors, Rulers and Trimmers",Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
89166,5265,39.96,-72.23,2,Technology,Computer Peripherals,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
86041,1573,66.42,-27.160000000000004,9,Furniture,Office Furnishings,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
86041,7356,101.66000000000001,-52.34400000000001,17,Office Supplies,Paper,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
86041,3445,185.04,-119.93599999999999,12,Office Supplies,Storage & Organization,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
91057,6735,91.63,9.926799999999998,11,Technology,Computer Peripherals,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
90973,8845,31.96,-29.172,4,Technology,Telephones and Communication,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
89726,4568,1480.9,-715.7782060000003,5,Furniture,Tables,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
89726,2834,232.8,-22.82,8,Technology,Computer Peripherals,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
87277,8264,3866.7999999999997,2639.4708,14,Furniture,Chairs & Chairmats,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
87277,8363,6.28,-5.2,1,Furniture,Office Furnishings,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
90583,4556,38.849999999999994,-83.65,5,Office Supplies,Appliances,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
90583,5243,113.85,24.39,15,Furniture,Office Furnishings,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
3332,5654,65.19999999999999,-4.6682999999999995,20,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88151,2357,106.61,11.650950000000002,7,Furniture,Tables,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88152,7876,16.299999999999997,0.7020000000000008,5,Office Supplies,Pens & Art Supplies,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
17446,5265,191.82,5.8625,23,Office Supplies,"Scissors, Rulers and Trimmers",Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
11527,1573,5358.42,1916.6757,54,Furniture,Office Furnishings,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88685,4663,50.04,10.5,6,Office Supplies,"Scissors, Rulers and Trimmers",Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
88686,2583,1389.22,993.8345999999999,14,Furniture,Office Furnishings,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
89647,8372,83.13,-165.45,17,Technology,Computer Peripherals,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
89647,6458,106.88,-141.12,16,Office Supplies,Paper,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
91131,2834,1742.86,1074.44,14,Furniture,Tables,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
91130,8264,125.99,-627.82192,1,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
87347,4556,1968.84,411.5172,6,Office Supplies,Appliances,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
90292,5243,403.83,211.232,21,Furniture,Office Furnishings,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
90291,5654,314.84999999999997,49.788,15,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90291,2357,48.6,-132.6295,9,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
24193,7876,9044.1,-163.63,45,Furniture,Bookcases,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
24193,5265,102.72,-63.87,24,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
24193,1573,1633.81,-175.175,19,Technology,Telephones and Communication,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
90917,7356,2210.7799999999997,-224.94779999999997,11,Furniture,Bookcases,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90917,3445,25.68,196.79999999999998,6,Office Supplies,Paper,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
89579,6735,441.66,250.03759999999997,17,Office Supplies,Appliances,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
88929,8845,415.88,-539.59,1,Office Supplies,Storage & Organization,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88928,4568,37.379999999999995,-82.823,7,Office Supplies,Binders and Binder Accessories,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
88928,2834,329.95,107.08200000000001,5,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90339,8264,133.20000000000002,-27.28375,15,Office Supplies,Binders and Binder Accessories,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90337,8363,21.12,-51.5592,4,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
90337,4556,221.98,-263.56572,2,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
90338,5243,1770.78,1273.2087,11,Furniture,Chairs & Chairmats,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
86383,5654,34.98,-159.68,1,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86383,2357,39.98,27.91,2,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86382,7876,29.130000000000003,-81.77,3,Office Supplies,Storage & Organization,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
86384,5265,63.92,-19.208000000000002,4,Technology,Computer Peripherals,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
86384,1573,456.8,7.4399999999999995,20,Office Supplies,Paper,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89319,4663,1233.04,-372.48597100000006,8,Furniture,Tables,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
89320,4666,1982.1399999999999,1372.6308,31,Furniture,Office Furnishings,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
87804,4663,74.7,50.2044,15,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
89639,2583,408.38,236.2371,14,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
87905,8372,1606.23,943.0,9,Office Supplies,Storage & Organization,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
87700,6458,999.99,-2531.4825,1,Technology,Office Machines,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
88479,2834,229.2,163.1574,15,Technology,Computer Peripherals,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
88479,8264,85.99,-302.225,1,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
88480,8363,241.56,90.62,22,Office Supplies,Envelopes,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
90695,4556,1133.9099999999999,427.1184,9,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
88085,5243,326.37,86.438,43,Furniture,Office Furnishings,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88083,5654,96.08,-4.459999999999994,2,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88084,2357,1808.82,-512.8720000000001,9,Furniture,Bookcases,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88084,7876,30.58,-3.7840000000000003,11,Office Supplies,Pens & Art Supplies,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90449,5265,130.98,-82.904,1,Furniture,Chairs & Chairmats,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
90449,1573,2210.8900000000003,1268.8065,11,Technology,Telephones and Communication,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
86010,4663,31.98,-53.2962,2,Technology,Office Machines,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
86012,2583,452.40000000000003,299.6739,12,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
86013,8372,17.76,-15.456,2,Office Supplies,Binders and Binder Accessories,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
86013,6458,23.04,16.0494,8,Office Supplies,Labels,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
86012,2834,55.99,-235.895,1,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
86011,8264,29.34,-41.32,1,Furniture,Office Furnishings,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
86014,8363,524.21,7.900000000000006,31,Office Supplies,Storage & Organization,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
88061,4556,1156.3999999999999,521.69,7,Office Supplies,Storage & Organization,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
88060,5243,1488.1999999999998,496.79679999999996,5,Technology,Office Machines,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88060,5654,142.89000000000001,-556.8096,11,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88060,2357,72.1,-27.7388,5,Office Supplies,Appliances,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88060,7876,28.979999999999997,-128.6872,7,Furniture,Office Furnishings,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
88060,5265,56.7,23.2028,5,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
3138,1573,719.96,-568.5351,4,Technology,Computer Peripherals,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88023,7356,179.99,-427.47,1,Technology,Computer Peripherals,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90353,3445,71.82000000000001,-18.19,6,Office Supplies,Appliances,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90354,6735,6.72,-24.057540000000003,2,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
90354,8845,6299.91,2583.56148,9,Technology,Copiers and Fax,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
91062,4568,8.64,6.0512999999999995,3,Office Supplies,Labels,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
91063,2834,16.8,-67.0565,5,Office Supplies,Binders and Binder Accessories,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
91063,8264,24.56,-7.94,2,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
91063,8363,293.85999999999996,122.292,14,Technology,Telephones and Communication,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
8353,4556,67.62,-2.12,23,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
10464,5243,204.18,-69.07,41,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
6562,5654,29923.08,2028.12,22,Technology,Office Machines,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
42852,2357,217.44,-63.51,24,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88906,7876,64.80000000000001,-92.05,10,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
88906,5265,85.75,6.11,5,Office Supplies,Storage & Organization,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
88905,1573,99.84,-36.63,12,Technology,Computer Peripherals,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88905,4663,17.64,-2.12,6,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
88907,2583,49.800000000000004,-35.916399999999996,10,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
88908,8372,8160.84,3042.18,6,Technology,Office Machines,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
88908,6458,54.36,-31.755,6,Office Supplies,Paper,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90706,2834,5336.799999999999,171.8388,35,Technology,Computer Peripherals,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
87357,8264,615.78,32.9409,11,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
87357,4556,1121.83,131.334,17,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
87356,5243,104.9,-282.0818,5,Office Supplies,Storage & Organization,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
87357,5654,512.96,140.1354,4,Furniture,Chairs & Chairmats,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90058,2357,144.12,105.25259999999999,3,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90059,7876,89.18,-29.0927,14,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90867,5265,202.24,113.41499999999999,16,Furniture,Office Furnishings,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
89327,1573,452.93999999999994,26.099999999999998,3,Technology,Office Machines,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89327,7356,5.43,-2.58,1,Office Supplies,Paper,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
89327,3445,3765.0899999999997,2800.12,21,Furniture,Tables,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
91127,6735,2541.98,363.55199999999996,2,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
91127,8845,2036.48,-11.536000000000001,1,Technology,Office Machines,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90026,4568,215.76,-6.612000000000011,12,Technology,Office Machines,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
90027,2834,24.439999999999998,-15.5595,13,Office Supplies,Binders and Binder Accessories,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90027,8264,86.7,-108.19,15,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
88511,8363,367.77,46.488,23,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
91174,4556,418.46000000000004,159.52970000000005,7,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
91174,5243,587.7199999999999,15.371400000000008,28,Technology,Telephones and Communication,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
91175,5654,8368.1,5924.1123,41,Technology,Office Machines,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86250,2357,54.92,39.5853,4,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90908,7876,63.9,-66.378,9,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90909,5265,18.48,-33.34,11,Office Supplies,Pens & Art Supplies,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
90909,1573,218.75,-201.27599999999998,1,Furniture,Tables,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
90910,4666,7149.87,4637.4072,13,Technology,Copiers and Fax,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
90910,4663,115.99,-239.54149999999998,1,Technology,Telephones and Communication,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
90909,2583,30.08,21.5142,2,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
17155,8372,247.68,34.068000000000005,36,Office Supplies,Paper,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
2433,6458,50912.0,4073.25,25,Technology,Office Machines,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
